key,rule,severity,component,project,line,hash,textRange,flows,status,message,effort,debt,author,tags,creationDate,updateDate,type,organization,cleanCodeAttribute,cleanCodeAttributeCategory,impacts,issueStatus,projectName
AZu02sjiTfQp2-9q9XSg,Web:S1827,MAJOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,349.0,b1a77b82211a864cd1ac23b0b37956be,"{'startLine': 349, 'endLine': 349, 'startOffset': 4, 'endOffset': 22}",[],OPEN,"Remove this deprecated ""align"" attribute.",5min,5min,mark@sharonandmark.net,"['html5', 'obsolete']",2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XSh,Web:S1827,MAJOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,354.0,2ae7a85b57ed63f8accf19919fcb5ffb,"{'startLine': 354, 'endLine': 354, 'startOffset': 4, 'endOffset': 22}",[],OPEN,"Remove this deprecated ""align"" attribute.",5min,5min,mark@sharonandmark.net,"['html5', 'obsolete']",2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XSi,Web:S1827,MAJOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,359.0,5be1e2568a50036a8299a63d4a115fa9,"{'startLine': 359, 'endLine': 359, 'startOffset': 4, 'endOffset': 22}",[],OPEN,"Remove this deprecated ""align"" attribute.",5min,5min,mark@sharonandmark.net,"['html5', 'obsolete']",2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XSj,Web:S1827,MAJOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,364.0,8dfd4a7782e592bf9bca4da8ab00d254,"{'startLine': 364, 'endLine': 364, 'startOffset': 4, 'endOffset': 22}",[],OPEN,"Remove this deprecated ""align"" attribute.",5min,5min,mark@sharonandmark.net,"['html5', 'obsolete']",2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XSk,Web:S1827,MAJOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,369.0,3c1fcc80a64ebd6cc26da9477c1284c6,"{'startLine': 369, 'endLine': 369, 'startOffset': 4, 'endOffset': 22}",[],OPEN,"Remove this deprecated ""align"" attribute.",5min,5min,mark@sharonandmark.net,"['html5', 'obsolete']",2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XSp,Web:S1827,MAJOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,505.0,7bdb2743c6566024b33a4eafeb2b85ad,"{'startLine': 505, 'endLine': 505, 'startOffset': 4, 'endOffset': 22}",[],OPEN,"Remove this deprecated ""align"" attribute.",5min,5min,mark@sharonandmark.net,"['html5', 'obsolete']",2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XSq,Web:S1827,MAJOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,511.0,66798f5af7ad6451a96356fa58664267,"{'startLine': 511, 'endLine': 511, 'startOffset': 4, 'endOffset': 22}",[],OPEN,"Remove this deprecated ""align"" attribute.",5min,5min,mark@sharonandmark.net,"['html5', 'obsolete']",2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XSr,Web:S1827,MAJOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,517.0,84e3578915a61f10c4f8cc48ff7a939b,"{'startLine': 517, 'endLine': 517, 'startOffset': 4, 'endOffset': 22}",[],OPEN,"Remove this deprecated ""align"" attribute.",5min,5min,mark@sharonandmark.net,"['html5', 'obsolete']",2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XUa,php:S1192,CRITICAL,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,739.0,60f604c2b0babfd4bf16de1974991488,"{'startLine': 739, 'endLine': 739, 'startOffset': 25, 'endOffset': 61}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 817, 'endLine': 817, 'startOffset': 25, 'endOffset': 61}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1686, 'endLine': 1686, 'startOffset': 25, 'endOffset': 61}, 'msg': 'Duplication.'}]}]",OPEN,"Define a constant instead of duplicating this literal ""New service's name @ default time?"" 3 times.",8min,8min,mark@sharonandmark.net,['design'],2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,DISTINCT,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XUV,php:S1192,CRITICAL,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,765.0,ce3717ceace90dfd167fffa6e3134ae9,"{'startLine': 765, 'endLine': 765, 'startOffset': 29, 'endOffset': 48}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 804, 'endLine': 804, 'startOffset': 29, 'endOffset': 48}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1701, 'endLine': 1701, 'startOffset': 29, 'endOffset': 48}, 'msg': 'Duplication.'}]}]",OPEN,"Define a constant instead of duplicating this literal ""New series' name?"" 3 times.",8min,8min,mark@sharonandmark.net,['design'],2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,DISTINCT,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XVR,phpsecurity:S5131,BLOCKER,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,967.0,2bbbf8364bca7e4dddd742c9a1c6525c,"{'startLine': 967, 'endLine': 967, 'startOffset': 5, 'endOffset': 122}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 967, 'endLine': 967, 'startOffset': 5, 'endOffset': 122}, 'msg': 'Sink: this invocation is not safe; a malicious value can be used as argument'}, {'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 967, 'endLine': 967, 'startOffset': 10, 'endOffset': 122}, 'msg': 'This concatenation can propagate malicious content to the newly created string'}, {'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 967, 'endLine': 967, 'startOffset': 58, 'endOffset': 109}, 'msg': 'This invocation can propagate malicious content to its return value'}, {'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 967, 'endLine': 967, 'startOffset': 61, 'endOffset': 90}, 'msg': 'This concatenation can propagate malicious content to the newly created string'}, {'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 967, 'endLine': 967, 'startOffset': 61, 'endOffset': 70}, 'msg': 'The malicious content is concatenated into the string'}, {'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 942, 'endLine': 942, 'startOffset': 3, 'endOffset': 50}, 'msg': 'A malicious value can be assigned to variable ‘$filename’'}, {'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 942, 'endLine': 942, 'startOffset': 15, 'endOffset': 50}, 'msg': 'This invocation can propagate malicious content to its return value'}, {'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 942, 'endLine': 942, 'startOffset': 24, 'endOffset': 49}, 'msg': 'Source: a user can craft an HTTP request with malicious content'}]}]",OPEN,Change this code to not reflect unsanitized user-controlled data.,30min,30min,mark@sharonandmark.net,['cwe'],2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,VULNERABILITY,stephenfeather,COMPLETE,INTENTIONAL,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XS4,Web:S1827,MAJOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,1120.0,c1e1f30dfb3887972e46d4425fbdec8a,"{'startLine': 1120, 'endLine': 1120, 'startOffset': 4, 'endOffset': 32}",[],OPEN,"Remove this deprecated ""width"" attribute.",5min,5min,mark@sharonandmark.net,"['html5', 'obsolete']",2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XS5,Web:S1827,MAJOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,1121.0,0a785ff8d81566f36ed4b3ee33fd8fed,"{'startLine': 1121, 'endLine': 1121, 'startOffset': 4, 'endOffset': 32}",[],OPEN,"Remove this deprecated ""width"" attribute.",5min,5min,mark@sharonandmark.net,"['html5', 'obsolete']",2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XUc,php:S1192,CRITICAL,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,1121.0,0a785ff8d81566f36ed4b3ee33fd8fed,"{'startLine': 1121, 'endLine': 1121, 'startOffset': 72, 'endOffset': 83}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1156, 'endLine': 1156, 'startOffset': 60, 'endOffset': 71}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1205, 'endLine': 1205, 'startOffset': 60, 'endOffset': 71}, 'msg': 'Duplication.'}]}]",OPEN,"Define a constant instead of duplicating this literal ""File name"" 3 times.",8min,8min,mark@sharonandmark.net,['design'],2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,DISTINCT,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XS6,Web:S1827,MAJOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,1122.0,8bef759293de075959cb183f5dd76f1d,"{'startLine': 1122, 'endLine': 1122, 'startOffset': 4, 'endOffset': 32}",[],OPEN,"Remove this deprecated ""width"" attribute.",5min,5min,mark@sharonandmark.net,"['html5', 'obsolete']",2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XUb,php:S1192,CRITICAL,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,1122.0,8bef759293de075959cb183f5dd76f1d,"{'startLine': 1122, 'endLine': 1122, 'startOffset': 72, 'endOffset': 83}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1157, 'endLine': 1157, 'startOffset': 60, 'endOffset': 71}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1206, 'endLine': 1206, 'startOffset': 60, 'endOffset': 71}, 'msg': 'Duplication.'}]}]",OPEN,"Define a constant instead of duplicating this literal ""File type"" 3 times.",8min,8min,mark@sharonandmark.net,['design'],2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,DISTINCT,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XS7,Web:S1827,MAJOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,1123.0,9149236a8a95b334617e87f2819c7a45,"{'startLine': 1123, 'endLine': 1123, 'startOffset': 4, 'endOffset': 32}",[],OPEN,"Remove this deprecated ""width"" attribute.",5min,5min,mark@sharonandmark.net,"['html5', 'obsolete']",2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XVS,phpsecurity:S5131,BLOCKER,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,1494.0,2ddaab3d84c598b69da0bc015bf7a51b,"{'startLine': 1494, 'endLine': 1494, 'startOffset': 6, 'endOffset': 122}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1494, 'endLine': 1494, 'startOffset': 6, 'endOffset': 122}, 'msg': 'Sink: this invocation is not safe; a malicious value can be used as argument'}, {'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1494, 'endLine': 1494, 'startOffset': 11, 'endOffset': 122}, 'msg': 'This concatenation can propagate malicious content to the newly created string'}, {'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1494, 'endLine': 1494, 'startOffset': 59, 'endOffset': 68}, 'msg': 'The malicious content is concatenated into the string'}, {'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1476, 'endLine': 1476, 'startOffset': 4, 'endOffset': 57}, 'msg': 'A malicious value can be assigned to variable ‘$filename’'}, {'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1476, 'endLine': 1476, 'startOffset': 16, 'endOffset': 57}, 'msg': 'This invocation can propagate malicious content to its return value'}, {'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1476, 'endLine': 1476, 'startOffset': 25, 'endOffset': 56}, 'msg': 'A malicious value was previously assigned to this data structure'}, {'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1476, 'endLine': 1476, 'startOffset': 25, 'endOffset': 50}, 'msg': 'Source: a user can craft an HTTP request with malicious content'}]}]",OPEN,Change this code to not reflect unsanitized user-controlled data.,30min,30min,mark@sharonandmark.net,['cwe'],2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,VULNERABILITY,stephenfeather,COMPLETE,INTENTIONAL,"[{'softwareQuality': 'SECURITY', 'severity': 'BLOCKER'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XUX,php:S1192,CRITICAL,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,1818.0,8e09330b4ea26461e348f532c64e37c9,"{'startLine': 1818, 'endLine': 1818, 'startOffset': 96, 'endOffset': 117}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1837, 'endLine': 1837, 'startOffset': 86, 'endOffset': 107}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 1872, 'endLine': 1872, 'startOffset': 139, 'endOffset': 160}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2438, 'endLine': 2438, 'startOffset': 53, 'endOffset': 74}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2440, 'endLine': 2440, 'startOffset': 94, 'endOffset': 115}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2449, 'endLine': 2449, 'startOffset': 52, 'endOffset': 73}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2451, 'endLine': 2451, 'startOffset': 91, 'endOffset': 112}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2460, 'endLine': 2460, 'startOffset': 51, 'endOffset': 72}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2462, 'endLine': 2462, 'startOffset': 88, 'endOffset': 109}, 'msg': 'Duplication.'}]}]",OPEN,"Define a constant instead of duplicating this literal ""selected=""selected"""" 9 times.",20min,20min,mark@sharonandmark.net,['design'],2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,DISTINCT,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XUO,php:S3776,CRITICAL,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,2354.0,45f25a6e0ef3039813e404ac264d7fc2,"{'startLine': 2354, 'endLine': 2354, 'startOffset': 0, 'endOffset': 8}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2362, 'endLine': 2362, 'startOffset': 1, 'endOffset': 3}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2368, 'endLine': 2368, 'startOffset': 1, 'endOffset': 3}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2371, 'endLine': 2371, 'startOffset': 1, 'endOffset': 3}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2371, 'endLine': 2371, 'startOffset': 16, 'endOffset': 18}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2374, 'endLine': 2374, 'startOffset': 2, 'endOffset': 4}, 'msg': '+2 (incl. 1 for nesting)'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2376, 'endLine': 2376, 'startOffset': 2, 'endOffset': 6}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2378, 'endLine': 2378, 'startOffset': 2, 'endOffset': 9}, 'msg': '+2 (incl. 1 for nesting)'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2379, 'endLine': 2379, 'startOffset': 3, 'endOffset': 5}, 'msg': '+3 (incl. 2 for nesting)'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2379, 'endLine': 2379, 'startOffset': 78, 'endOffset': 80}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2381, 'endLine': 2381, 'startOffset': 4, 'endOffset': 6}, 'msg': '+4 (incl. 3 for nesting)'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2385, 'endLine': 2385, 'startOffset': 2, 'endOffset': 9}, 'msg': '+2 (incl. 1 for nesting)'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2386, 'endLine': 2386, 'startOffset': 3, 'endOffset': 5}, 'msg': '+3 (incl. 2 for nesting)'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2386, 'endLine': 2386, 'startOffset': 49, 'endOffset': 51}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2403, 'endLine': 2403, 'startOffset': 1, 'endOffset': 3}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2413, 'endLine': 2413, 'startOffset': 3, 'endOffset': 7}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2429, 'endLine': 2429, 'startOffset': 154, 'endOffset': 155}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2430, 'endLine': 2430, 'startOffset': 139, 'endOffset': 140}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2431, 'endLine': 2431, 'startOffset': 139, 'endOffset': 140}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2438, 'endLine': 2438, 'startOffset': 46, 'endOffset': 47}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2439, 'endLine': 2439, 'startOffset': 13, 'endOffset': 20}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2440, 'endLine': 2440, 'startOffset': 92, 'endOffset': 93}, 'msg': '+2 (incl. 1 for nesting)'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2449, 'endLine': 2449, 'startOffset': 45, 'endOffset': 46}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2450, 'endLine': 2450, 'startOffset': 13, 'endOffset': 20}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2451, 'endLine': 2451, 'startOffset': 89, 'endOffset': 90}, 'msg': '+2 (incl. 1 for nesting)'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2460, 'endLine': 2460, 'startOffset': 44, 'endOffset': 45}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2461, 'endLine': 2461, 'startOffset': 13, 'endOffset': 20}, 'msg': '+1'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2462, 'endLine': 2462, 'startOffset': 86, 'endOffset': 87}, 'msg': '+2 (incl. 1 for nesting)'}]}]",OPEN,Refactor this function to reduce its Cognitive Complexity from 40 to the 15 allowed.,30min,30min,mark@sharonandmark.net,['brain-overload'],2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,FOCUSED,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XUU,php:S1192,CRITICAL,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,2429.0,72805c1f2a10d5a97e7347c5f8c2a19b,"{'startLine': 2429, 'endLine': 2429, 'startOffset': 156, 'endOffset': 173}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2430, 'endLine': 2430, 'startOffset': 141, 'endOffset': 158}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2431, 'endLine': 2431, 'startOffset': 141, 'endOffset': 158}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2503, 'endLine': 2503, 'startOffset': 131, 'endOffset': 148}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2504, 'endLine': 2504, 'startOffset': 128, 'endOffset': 145}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2505, 'endLine': 2505, 'startOffset': 137, 'endOffset': 154}, 'msg': 'Duplication.'}]}]",OPEN,"Define a constant instead of duplicating this literal ""checked=checked"" 6 times.",14min,14min,mark@sharonandmark.net,['design'],2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,DISTINCT,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XUT,php:S1192,CRITICAL,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,2438.0,9f3e6238406bdb3f86c8ec59d10c56bf,"{'startLine': 2438, 'endLine': 2438, 'startOffset': 87, 'endOffset': 94}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2449, 'endLine': 2449, 'startOffset': 86, 'endOffset': 93}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/admin.php', 'textRange': {'startLine': 2460, 'endLine': 2460, 'startOffset': 85, 'endOffset': 92}, 'msg': 'Duplication.'}]}]",OPEN,"Define a constant instead of duplicating this literal ""[All]"" 3 times.",8min,8min,mark@sharonandmark.net,['design'],2016-05-23T09:16:26+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,DISTINCT,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
